0.000181,0.000147,8.1e-05,0,0,0,0,0,0,0,0,0,0,0,0
5.2562,5.3217,5.2639,0,0,0,0,0,0,0,0,0,0,0,0
0.051265,0.050146,0.051003,0,0,0,0,0,0,0,0,0,0,0,0
0.052457,0.051576,0.051747,0,0,0,0,0,0,0,0,0,0,0,0
0.051402,0.050697,0.0522,0,0,0,0,0,0,0,0,0,0,0,0
0.052905,0.051268,0.053311,0,0,0,0,0,0,0,0,0,0,0,0
0.052547,0.050024,0.054208,0,0,0,0,0,0,0,0,0,0,0,0
0.052748,0.049808,0.059173,0,0,0,0,0,0,0,0,0,0,0,0
0.05262,0.050247,0.052789,0,0,0,0,0,0,0,0,0,0,0,0
0.053173,0.051081,0.052978,0,0,0,0,0,0,0,0,0,0,0,0
0.051739,0.049412,0.051546,0,0,0,0,0,0,0,0,0,0,0,0
0.037888,0.038754,0.038299,0,0,0,0,0,0,0,0,0,0,0,0
0.037376,0.038556,0.037538,0,0,0,0,0,0,0,0,0,0,0,0
0.038687,0.038739,0.037501,0,0,0,0,0,0,0,0,0,0,0,0
0.03594,0.039849,0.03754,0,0,0,0,0,0,0,0,0,0,0,0
0.035778,0.038254,0.037515,0,0,0,0,0,0,0,0,0,0,0,0
0.038066,0.041962,0.036221,0,0,0,0,0,0,0,0,0,0,0,0
0.036061,0.037619,0.036748,0,0,0,0,0,0,0,0,0,0,0,0
0.038044,0.038287,0.036226,0,0,0,0,0,0,0,0,0,0,0,0
0.035377,0.037589,0.03568,0,0,0,0,0,0,0,0,0,0,0,0
0.048876,0.050652,0.049126,0,0,0,0,0,0,0,0,0,0,0,0
0.036466,0.037776,0.036399,0,0,0,0,0,0,0,0,0,0,0,0
0.037959,0.037694,0.036172,0,0,0,0,0,0,0,0,0,0,0,0
0.035914,0.036638,0.036061,0,0,0,0,0,0,0,0,0,0,0,0
0.035883,0.035975,0.035915,0,0,0,0,0,0,0,0,0,0,0,0
0.037996,0.038224,0.036457,0,0,0,0,0,0,0,0,0,0,0,0
0.035625,0.037309,0.036186,0,0,0,0,0,0,0,0,0,0,0,0
0.03782,0.03899,0.035916,0,0,0,0,0,0,0,0,0,0,0,0
0.035518,0.037478,0.035963,0,0,0,0,0,0,0,0,0,0,0,0
0.050216,0.051715,0.050328,0,0,0,0,0,0,0,0,0,0,0,0
0.04957,0.05279,0.053127,0,0,0,0,0,0,0,0,0,0,0,0
0.036301,0.03834,0.037054,0,0,0,0,0,0,0,0,0,0,0,0
0.0361,0.037,0.038158,0,0,0,0,0,0,0,0,0,0,0,0
0.03605,0.035755,0.036123,0,0,0,0,0,0,0,0,0,0,0,0
0.035924,0.036052,0.037848,0,0,0,0,0,0,0,0,0,0,0,0
0.036009,0.038444,0.037917,0,0,0,0,0,0,0,0,0,0,0,0
0.051211,0.048825,0.052369,0,0,0,0,0,0,0,0,0,0,0,0
0.036534,0.036243,0.040435,0,0,0,0,0,0,0,0,0,0,0,0
0.036259,0.035853,0.039654,0,0,0,0,0,0,0,0,0,0,0,0
0.039531,0.036576,0.039211,0,0,0,0,0,0,0,0,0,0,0,0
0.050903,0.050393,0.052448,0,0,0,0,0,0,0,0,0,0,0,0
0.038384,0.040553,0.03822,0,0,0,0,0,0,0,0,0,0,0,0
0.037827,0.039028,0.038557,0,0,0,0,0,0,0,0,0,0,0,0
0.037643,0.037906,0.037574,0,0,0,0,0,0,0,0,0,0,0,0
0.037675,0.037864,0.037634,0,0,0,0,0,0,0,0,0,0,0,0
0.037657,0.037884,0.037495,0,0,0,0,0,0,0,0,0,0,0,0
0.037442,0.037679,0.037604,0,0,0,0,0,0,0,0,0,0,0,0
0.037476,0.037968,0.037263,0,0,0,0,0,0,0,0,0,0,0,0
0.037337,0.037627,0.037208,0,0,0,0,0,0,0,0,0,0,0,0
0.052392,0.05159,0.051058,0,0,0,0,0,0,0,0,0,0,0,0
0.051368,0.052272,0.051868,0,0,0,0,0,0,0,0,0,0,0,0
0.037602,0.038246,0.037669,0,0,0,0,0,0,0,0,0,0,0,0
0.037329,0.037908,0.037342,0,0,0,0,0,0,0,0,0,0,0,0
0.037229,0.037914,0.037103,0,0,0,0,0,0,0,0,0,0,0,0
0.037657,0.038126,0.037569,0,0,0,0,0,0,0,0,0,0,0,0
0.037188,0.037499,0.038555,0,0,0,0,0,0,0,0,0,0,0,0
0.050695,0.050265,0.053639,0,0,0,0,0,0,0,0,0,0,0,0
0.050538,0.05094,0.056283,0,0,0,0,0,0,0,0,0,0,0,0
0.037332,0.037792,0.038488,0,0,0,0,0,0,0,0,0,0,0,0
0.0504,0.050768,0.048403,0,0,0,0,0,0,0,0,0,0,0,0
0.050894,0.050377,0.048688,0,0,0,0,0,0,0,0,0,0,0,0
0.037353,0.038747,0.037149,0,0,0,0,0,0,0,0,0,0,0,0
0.037183,0.038566,0.036007,0,0,0,0,0,0,0,0,0,0,0,0
0.038342,0.038464,0.037601,0,0,0,0,0,0,0,0,0,0,0,0
0.03644,0.037359,0.037828,0,0,0,0,0,0,0,0,0,0,0,0
0.036882,0.035715,0.037031,0,0,0,0,0,0,0,0,0,0,0,0
0.037268,0.035888,0.038318,0,0,0,0,0,0,0,0,0,0,0,0
0.037382,0.035973,0.037319,0,0,0,0,0,0,0,0,0,0,0,0
0.037349,0.036279,0.037198,0,0,0,0,0,0,0,0,0,0,0,0
0.051208,0.050898,0.051562,0,0,0,0,0,0,0,0,0,0,0,0
0.051209,0.052074,0.051685,0,0,0,0,0,0,0,0,0,0,0,0
0.03767,0.036314,0.036224,0,0,0,0,0,0,0,0,0,0,0,0
0.037468,0.035587,0.037655,0,0,0,0,0,0,0,0,0,0,0,0
0.037178,0.035382,0.035571,0,0,0,0,0,0,0,0,0,0,0,0
0.036841,0.035684,0.037913,0,0,0,0,0,0,0,0,0,0,0,0
0.037115,0.036188,0.035518,0,0,0,0,0,0,0,0,0,0,0,0
0.050057,0.04944,0.050753,0,0,0,0,0,0,0,0,0,0,0,0
0.037005,0.035857,0.035472,0,0,0,0,0,0,0,0,0,0,0,0
0.036841,0.03575,0.038174,0,0,0,0,0,0,0,0,0,0,0,0
0.036505,0.035266,0.03697,0,0,0,0,0,0,0,0,0,0,0,0
0.049977,0.048962,0.049386,0,0,0,0,0,0,0,0,0,0,0,0
0.03717,0.035677,0.037851,0,0,0,0,0,0,0,0,0,0,0,0
0.036968,0.035795,0.035322,0,0,0,0,0,0,0,0,0,0,0,0
0.037244,0.035995,0.035424,0,0,0,0,0,0,0,0,0,0,0,0
0.037029,0.036436,0.035152,0,0,0,0,0,0,0,0,0,0,0,0
0.037548,0.035683,0.037785,0,0,0,0,0,0,0,0,0,0,0,0
0.036741,0.035735,0.037437,0,0,0,0,0,0,0,0,0,0,0,0
0.036826,0.035741,0.035342,0,0,0,0,0,0,0,0,0,0,0,0
0.038926,0.037014,0.037485,0,0,0,0,0,0,0,0,0,0,0,0
0.050689,0.049975,0.051468,0,0,0,0,0,0,0,0,0,0,0,0
0.051382,0.049688,0.05178,0,0,0,0,0,0,0,0,0,0,0,0
0.037203,0.036327,0.037975,0,0,0,0,0,0,0,0,0,0,0,0
0.036978,0.035709,0.037154,0,0,0,0,0,0,0,0,0,0,0,0
0.037815,0.0356,0.035424,0,0,0,0,0,0,0,0,0,0,0,0
0.034991,0.03549,0.037042,0,0,0,0,0,0,0,0,0,0,0,0
0.037308,0.035641,0.03734,0,0,0,0,0,0,0,0,0,0,0,0
0.036794,0.035594,0.037282,0,0,0,0,0,0,0,0,0,0,0,0
0.037246,0.035674,0.037685,0,0,0,0,0,0,0,0,0,0,0,0
0.038189,0.035623,0.037228,0,0,0,0,0,0,0,0,0,0,0,0
0.038096,0.035599,0.037292,0,0,0,0,0,0,0,0,0,0,0,0
0.048688,0.049022,0.050349,0,0,0,0,0,0,0,0,0,0,0,0
0.035124,0.036559,0.03657,0,0,0,0,0,0,0,0,0,0,0,0
0.034969,0.035619,0.035371,0,0,0,0,0,0,0,0,0,0,0,0
0.035121,0.035395,0.037402,0,0,0,0,0,0,0,0,0,0,0,0
0.03502,0.035458,0.037338,0,0,0,0,0,0,0,0,0,0,0,0
0.035069,0.035435,0.037933,0,0,0,0,0,0,0,0,0,0,0,0
0.035005,0.035255,0.037512,0,0,0,0,0,0,0,0,0,0,0,0
0.035001,0.035537,0.038821,0,0,0,0,0,0,0,0,0,0,0,0
