0.000119,0.000136,0.000141,0,0,0,0,0,0,0,0,0,0,0,0
5.24,5.3016,5.2847,0,0,0,0,0,0,0,0,0,0,0,0
0.049468,0.046996,0.048972,0,0,0,0,0,0,0,0,0,0,0,0
0.050146,0.048683,0.04973,0,0,0,0,0,0,0,0,0,0,0,0
0.051379,0.047679,0.050696,0,0,0,0,0,0,0,0,0,0,0,0
0.052442,0.048885,0.051762,0,0,0,0,0,0,0,0,0,0,0,0
0.052534,0.052164,0.052086,0,0,0,0,0,0,0,0,0,0,0,0
0.054236,0.052582,0.05287,0,0,0,0,0,0,0,0,0,0,0,0
0.052105,0.051537,0.052822,0,0,0,0,0,0,0,0,0,0,0,0
0.052088,0.048947,0.051606,0,0,0,0,0,0,0,0,0,0,0,0
0.05103,0.047613,0.050388,0,0,0,0,0,0,0,0,0,0,0,0
0.03693,0.035351,0.034902,0,0,0,0,0,0,0,0,0,0,0,0
0.034759,0.034484,0.034528,0,0,0,0,0,0,0,0,0,0,0,0
0.034835,0.03673,0.034346,0,0,0,0,0,0,0,0,0,0,0,0
0.037104,0.037192,0.03467,0,0,0,0,0,0,0,0,0,0,0,0
0.034153,0.035722,0.033744,0,0,0,0,0,0,0,0,0,0,0,0
0.034825,0.034269,0.034519,0,0,0,0,0,0,0,0,0,0,0,0
0.018555,0.018117,0.018555,0,0,0,0,0,0,0,0,0,0,0,0
0.018557,0.01832,0.018699,0,0,0,0,0,0,0,0,0,0,0,0
0.031347,0.031729,0.031317,0,0,0,0,0,0,0,0,0,0,0,0
0.048711,0.047872,0.047899,0,0,0,0,0,0,0,0,0,0,0,0
0.035617,0.035738,0.034838,0,0,0,0,0,0,0,0,0,0,0,0
0.035008,0.034313,0.034689,0,0,0,0,0,0,0,0,0,0,0,0
0.035932,0.034389,0.034224,0,0,0,0,0,0,0,0,0,0,0,0
0.035046,0.034316,0.034335,0,0,0,0,0,0,0,0,0,0,0,0
0.035216,0.03414,0.034924,0,0,0,0,0,0,0,0,0,0,0,0
0.03504,0.03413,0.036278,0,0,0,0,0,0,0,0,0,0,0,0
0.037375,0.034321,0.03447,0,0,0,0,0,0,0,0,0,0,0,0
0.037814,0.036452,0.034501,0,0,0,0,0,0,0,0,0,0,0,0
0.049884,0.05106,0.048955,0,0,0,0,0,0,0,0,0,0,0,0
0.051028,0.0507,0.04764,0,0,0,0,0,0,0,0,0,0,0,0
0.035543,0.036329,0.034949,0,0,0,0,0,0,0,0,0,0,0,0
0.03485,0.036218,0.03478,0,0,0,0,0,0,0,0,0,0,0,0
0.035634,0.0361,0.035077,0,0,0,0,0,0,0,0,0,0,0,0
0.034926,0.034267,0.034734,0,0,0,0,0,0,0,0,0,0,0,0
0.034953,0.034203,0.034881,0,0,0,0,0,0,0,0,0,0,0,0
0.037088,0.034325,0.034527,0,0,0,0,0,0,0,0,0,0,0,0
0.035027,0.036352,0.036987,0,0,0,0,0,0,0,0,0,0,0,0
0.037991,0.036207,0.036677,0,0,0,0,0,0,0,0,0,0,0,0
0.035221,0.035425,0.034543,0,0,0,0,0,0,0,0,0,0,0,0
0.033207,0.032067,0.032437,0,0,0,0,0,0,0,0,0,0,0,0
0.032748,0.033151,0.032624,0,0,0,0,0,0,0,0,0,0,0,0
0.033605,0.032987,0.032843,0,0,0,0,0,0,0,0,0,0,0,0
0.034242,0.035546,0.03402,0,0,0,0,0,0,0,0,0,0,0,0
0.034687,0.036451,0.035526,0,0,0,0,0,0,0,0,0,0,0,0
0.036721,0.036276,0.035238,0,0,0,0,0,0,0,0,0,0,0,0
0.036275,0.036374,0.03483,0,0,0,0,0,0,0,0,0,0,0,0
0.037269,0.036533,0.036769,0,0,0,0,0,0,0,0,0,0,0,0
0.037539,0.036855,0.034999,0,0,0,0,0,0,0,0,0,0,0,0
0.051374,0.050888,0.050919,0,0,0,0,0,0,0,0,0,0,0,0
0.050976,0.050748,0.051971,0,0,0,0,0,0,0,0,0,0,0,0
0.037103,0.03501,0.037289,0,0,0,0,0,0,0,0,0,0,0,0
0.036696,0.035307,0.038317,0,0,0,0,0,0,0,0,0,0,0,0
0.036726,0.03472,0.037205,0,0,0,0,0,0,0,0,0,0,0,0
0.036651,0.035474,0.037396,0,0,0,0,0,0,0,0,0,0,0,0
0.036721,0.035374,0.037478,0,0,0,0,0,0,0,0,0,0,0,0
0.03663,0.034363,0.035183,0,0,0,0,0,0,0,0,0,0,0,0
0.03666,0.034341,0.037377,0,0,0,0,0,0,0,0,0,0,0,0
0.036583,0.034615,0.037031,0,0,0,0,0,0,0,0,0,0,0,0
0.037107,0.036752,0.036898,0,0,0,0,0,0,0,0,0,0,0,0
0.050272,0.047577,0.050273,0,0,0,0,0,0,0,0,0,0,0,0
0.036682,0.036818,0.037647,0,0,0,0,0,0,0,0,0,0,0,0
0.036626,0.036707,0.037269,0,0,0,0,0,0,0,0,0,0,0,0
0.036611,0.036837,0.037088,0,0,0,0,0,0,0,0,0,0,0,0
0.036806,0.036842,0.037216,0,0,0,0,0,0,0,0,0,0,0,0
0.036706,0.038183,0.037232,0,0,0,0,0,0,0,0,0,0,0,0
0.036802,0.037846,0.037079,0,0,0,0,0,0,0,0,0,0,0,0
0.036515,0.03471,0.037127,0,0,0,0,0,0,0,0,0,0,0,0
0.036799,0.034668,0.034968,0,0,0,0,0,0,0,0,0,0,0,0
0.050979,0.049322,0.049471,0,0,0,0,0,0,0,0,0,0,0,0
0.051019,0.050832,0.051935,0,0,0,0,0,0,0,0,0,0,0,0
0.03613,0.034136,0.03659,0,0,0,0,0,0,0,0,0,0,0,0
0.038146,0.034569,0.037153,0,0,0,0,0,0,0,0,0,0,0,0
0.038741,0.036784,0.037191,0,0,0,0,0,0,0,0,0,0,0,0
